"Name","RunTime","Rating","Votes"
"The Vagabond Cub (1929)","1h",6.7,7
"Dom na vulkane (1929)","1h 3min",6.7,7
"Le secret du cargo (1929)","1h 38min",2.5,8
"L'appel de la chair (1929)","1h 11min",NA,NA
"Les coeurs héroïques (1929)","1h 17min",NA,NA
"Napule e Surriento (1929)","1h 20min",NA,NA
"Die kleine Veronika (1929)","1h 10min",7,22
"Tokkyu sambyaku-ri (1929)","1h 20min",NA,NA
"Espionnage ou la guerre sans armes (1929)","1h 36min",6.3,6
"Plennikat ot Trikeri (1929)","1h 2min",NA,NA
"Haji gara (1929)","1h 5min",NA,NA
"Sevil (1929)","1h 8min",5.7,13
"Mocny czlowiek (1929)","1h 17min",7,199
"La grazia (1929)","1h 30min",5.8,8
"Policmajster Tagiejew (1929)","1h 25min",NA,NA
"Eros in Ketten (1929)","1h 29min",NA,NA
"Footwork (1929)","1h 24min",NA,NA
"Renbo kouta (1929)","1h 2min",NA,NA
"Liven (1929)","1h 15min",NA,NA
"Bolshoye gore malenkoy zhenshchiny (1929)","1h 13min",NA,NA
"Rônin-gai - Dai-ni-wa: Gakuya-buro (1929)","1h 13min",NA,NA
"The Lost Empire (1929)","1h 10min",NA,NA
"Pierrette (1929)","1h 15min",NA,NA
"Paradiso bianco - Spedizione italiana al Caracorum comandata da S.A.R. il Duca di Spoleto (1929)","1h 20min",NA,NA
"Suomen metsät ja metsätalous (1929)","1h 15min",NA,NA
"Qinghai chongwen (1929)","1h",5.4,11
"Shkurnyk (1929)","1h 15min",6.9,29
"Jigoku kaidô (1929)","1h",NA,NA
"Xue Zhong Gu Chu (1929)","1h 16min",NA,NA
"Eikan (1929)","1h",NA,NA
"Renai dai-ikka (1929)","1h 17min",NA,NA
"Issatsu tashôken (1929)","2h 13min",NA,NA
"Posledniy attraktsion (1929)","1h 19min",6.7,29
"Sob o Céu Nordestino (1929)","2h",NA,NA
