"Name","RunTime","Rating","Votes"
"Três Dias Sem Deus (1945)","1h 42min",6.4,10
"Ziegfeld Follies (1945)","1h 50min",6.5,2912
"Boule de suif (1945)","1h 43min",7.1,150
"La cage aux rossignols (1945)","1h 29min",6.6,181
"Murder in Reverse (1945)","1h 20min",7.7,26
"Bliznetsy (1945)","1h 23min",6.7,51
"The White Gorilla (1945)","1h 2min",2.7,398
"The World Owes Me a Living (1945)","1h 30min",5.4,31
"Mom and Dad (1945)","1h 37min",5.1,143
"Huijarien huvittavat huiputtajat (1945)","1h 31min",NA,NA
"Mikä yö! (1945)","1h 13min",NA,NA
"Linnaisten vihreä kamari (1945)","1h 31min",6.1,132
"Se abre el abismo (1945)","1h 36min",6,9
"Panik i familien (1945)","59min",4.2,20
"Villa rica del Espíritu Santo (1945)","1h 33min",2.4,5
"Man elsker kun en gang (1945)","1h 38min",5.3,6
"Mens sagføreren sover (1945)","1h 20min",5.4,21
"Valkoisen neilikan velho (1945)","1h 24min",5.1,32
"I gaar og i morgen (1945)","1h 21min",4.7,10
"En ny dag gryer (1945)","1h 21min",4.1,8
"Crepúsculo (1945)","1h 48min",7.1,108
"Anna Liisa (1945)","1h 17min",6.3,38
"Samurai (1945)","1h 18min",3.7,23
"Blondine (1945)","1h 1min",5.3,10
"Matkalla seikkailuun (1945)","1h 35min",4.5,28
"Sinä olet kohtaloni (1945)","1h 13min",4.4,9
"Tähtireportterit tulevat (1945)","1h 17min",NA,NA
"Vain sinulle (1945)","1h 20min",5,33
"El capitán Malacara (1945)","1h 30min",6.4,8
"Espinas de una flor (1945)","1h 20min",NA,NA
"Le mystère Saint-Val (1945)","1h 42min",6.2,20
"Humayun (1945)","1h 58min",7.5,46
"Momotarô: Umi no shinpei (1945)","1h 14min",5.7,247
"Échec au roy (1945)","1h 35min",5.7,6
"Handling Ships (1945)","1h 10min",NA,NA
"Badi Maa (1945)","2h 2min",5.5,8
"Les caves du Majestic (1945)","1h 40min",6.4,94
"For You Alone (1945)","1h 45min",NA,NA
"My Ain Folk (1945)","1h 15min",NA,NA
"Baas Ganzendonck (1945)","1h 33min",4.8,8
"Le père Goriot (1945)","1h 43min",6.9,22
"Un día con el diablo (1945)","1h 40min",7.3,221
"Che distinta famiglia! (1945)","1h 18min",5.6,9
"Riders of the Dawn (1945)","58min",4,6
"Give Me the Stars (1945)","1h 30min",NA,NA
"Canaima (1945)","1h 58min",7.2,51
"Kashchey bessmertnyy (1945)","1h 13min",7.2,386
"Code of the Lawless (1945)","1h",NA,NA
"Prstýnek (1945)","1h 32min",7.1,49
"Beyond the Pecos (1945)","58min",5.9,10
"Razgrom militaristkoy Japonii (1945)","1h 7min",NA,NA
"Jeep-Herders (1945)","58min",NA,NA
"Allá en el setenta y tantos (1945)","1h 30min",7.1,15
"Rodnye polya (1945)","1h 35min",5.6,9
"Rozina sebranec (1945)","1h 34min",6.5,18
"Vlast vítá (1945)","1h 29min",NA,NA
"Les cadets de l'océan (1945)","1h 32min",6.4,13
"Dos ángeles y un pecador (1945)","1h 25min",5.8,9
"Madame Sans-Gêne (1945)","1h 30min",6.9,17
"Santa Cándida (1945)","1h 30min",5.9,10
"Como yo te quería (1945)","1h 30min",NA,NA
"Escuadrón 201 (1945)","1h 47min",6.8,13
"Tuya en cuerpo y alma (1945)","1h 35min",NA,NA
"O Cortiço (1945)","1h 59min",NA,NA
"Pif-Paf (1945)","1h 30min",NA,NA
"Amarga verdad (1945)","1h 30min",4.5,6
"Casamiento por poder (1945)","1h 30min",NA,NA
"Cuando en el cielo pasen lista (1945)","2h 3min",7.8,20
"Éramos seis (1945)","1h 48min",NA,NA
"O Gol da Vitória (1945)","1h 40min",NA,NA
"Su hermana menor (1945)","1h 25min",NA,NA
"Gekimetsu no uta (1945)","1h 11min",NA,NA
"Llegó la niña Ramona (1945)","1h 3min",NA,NA
"War Comes to America (1945)","1h 10min",7,687
"El canto del cisne (1945)","1h 49min",6.7,16
"Las seis suegras de Barba Azul (1945)","1h 24min",7.1,9
"La señora de Pérez se divorcia (1945)","1h 40min",5.1,18
"Know Your Enemy - Japan (1945)","1h 3min",5.9,736
"Dos caídos de la luna (1945)","1h 40min",NA,NA
"Un hombre cayó al río (1945)","1h 50min",NA,NA
"Bifur 3 (1945)","1h 42min",7.7,10
"Blazing the Western Trail (1945)","1h",6.3,136
"Hong lou meng (1945)","2h 5min",6.6,25
"Ils étaient cinq permissionnaires (1945)","1h 30min",NA,NA
"La grande meute (1945)","1h 45min",5.8,9
"J'ai dix-sept ans (1945)","1h 25min",NA,NA
"Le jugement dernier (1945)","1h 45min",4.8,6
"Le roi des resquilleurs (1945)","1h 40min",5.3,10
"La route du bagne (1945)","1h 44min",NA,NA
"Stella (1945)","1h 15min",5.6,7
"Paméla (1945)","1h 49min",6.1,16
"Peloton d'exécution (1945)","1h 33min",NA,NA
"Seul dans la nuit (1945)","1h 40min",5.6,24
"Dos hombres en la tormenta (1945)","1h 55min",NA,NA
"Vingt-quatre heures de perm' (1945)","1h 35min",NA,NA
"Cem Garotas e um Capote (1945)","1h 31min",3.4,5
"Despertar a la vida (1945)","1h 5min",NA,NA
"La pródiga (1945)","1h 10min",6.2,41
"La fiancée des ténèbres (1945)","1h 40min",6.2,94
"La fille aux yeux gris (1945)","1h 42min",6.9,10
"Ragismenes kardies... (1945)","1h 3min",5.3,12
"Trouble Chasers (1945)","1h 3min",4.9,7
"Samrat Chandragupta (1945)","2h 2min",NA,NA
"Tadbir (1945)","2h 1min",NA,NA
"Le cavalier noir (1945)","1h 21min",5.2,18
"Adulterio (1945)","1h 30min",5.5,6
"Los amores de un torero (1945)","1h 22min",NA,NA
"Cadetes de la naval (1945)","1h 29min",6.4,12
"La casa de la zorra (1945)","1h 29min",6.7,11
"La hora de la verdad (1945)","1h 39min",6.4,8
"Nosotros (1945)","1h 26min",6.5,8
"Bartolo toca la flauta (1945)","1h 57min",6.9,8
"Caminos de sangre (1945)","1h 30min",NA,NA
"Dernier métro (1945)","1h 38min",7.2,11
"Flor de durazno (1945)","2h",5,12
"El hijo desobediente (1945)","1h 35min",7.6,49
"La mujer legítima (1945)","1h 19min",4.2,5
"La pajarera (1945)","1h 42min",NA,NA
"Soltera y con gemelos (1945)","1h 28min",NA,NA
"Una canción en la noche (1945)","1h 33min",NA,NA
"Club verde (1945)","1h 27min",NA,NA
"El criollo (1945)","1h 28min",5,12
"Me he de comer esa tuna (1945)","1h 59min",7.5,32
"La mujer que engañamos (1945)","1h 40min",NA,NA
"El museo del crimen (1945)","1h 24min",6.5,6
"El precio de una vida (1945)","1h 22min",NA,NA
"El recuerdo de aquella noche (1945)","1h 13min",NA,NA
"Rosalinda (1945)","1h 40min",6.2,5
"Su gran ilusión (1945)","1h 25min",NA,NA
"Toda una vida (1945)","1h 30min",4.9,7
"Una mujer que no miente (1945)","1h 28min",6.3,9
"'Como México no hay dos'! (1945)","1h 35min",4.9,8
"Sendas del destino (1945)","1h 9min",NA,NA
"Rough Ridin' Justice (1945)","58min",7.6,7
"I villa me ta noufara (1945)","1h 35min",6.4,7
"Takhir i Zukhra (1945)","1h 32min",6.4,17
"Una mujer sin importancia (1945)","1h 25min",7.9,9
"Sri Valli (1945)","1h 54min",NA,NA
"Le père Serge (1945)","1h 45min",6.2,6
"Nazi Concentration Camps (1945)","59min",8.3,1304
"The Nazi Plan (1945)","2h 7min",6.7,79
"I anthopolis ton Athinon (1945)","1h 5min",3.8,8
"Dipli thysia (1945)","1h 14min",4.7,13
"Adversaires invisibles (1945)","1h 41min",NA,NA
"Barak 1 (1945)","1h 32min",NA,NA
"Exormisis (1945)","1h 5min",5.6,5
"Swargaseema (1945)","1h 54min",7,15
"No Trampolim da Vida (1945)","1h 48min",NA,NA
"Kita no san-nin (1945)","1h 12min",7.5,24
"Chirveuli mezoblebi (1945)","1h 15min",8.1,23
"Appare Isshin Tasuke (1945)","1h 9min",6.3,20
"El alma de un tango (1945)","1h 9min",NA,NA
"Al umm (1945)","1h 40min",NA,NA
"Marie la Misère (1945)","1h 35min",NA,NA
"Første mand på holdet (1945)","1h 10min",NA,NA
"Rikard Nordraak (1945)","1h 30min",NA,NA
"Youth for the Kingdom (1945)","1h",NA,NA
"Kojiki taishô (1945)","1h 2min",NA,NA
"Pearl Harbor Payback (1945)","58min",7.3,6
"Tokyo gonin otoko (1945)","1h 24min",6.5,11
"Soyokaze (1945)","1h",5,6
"24 Anos de Lutas (1945)","1h 20min",NA,NA
"Las aventuras de Frijolito y Robustiana (1945)","1h 30min",NA,NA
"Tokkan ekichô (1945)","1h 2min",NA,NA
"Tsogt taij (1945)","2h 35min",7.7,39
"Mo deng nü xing (1945)","1h 8min",4.4,5
"Barlovento (1945)","1h 46min",NA,NA
"Vihar után (1945)","1h 22min",4.6,5
"Kitsune no kureta akanbô (1945)","1h 25min",6.4,10
"Britain at War (1945)","2h 1min",NA,NA
"München 1945 (1945)","1h 8min",7.3,11
"Nihon kengô den (1945)","1h 11min",5.2,5
"Ai to chikai (1945)","1h 17min",NA,NA
"Ato ni tsuzuku o shinzu (1945)","1h 31min",NA,NA
"Saigo no Kikyô (1945)","1h 7min",NA,NA
"Cherevichki (1945)","1h 24min",NA,NA
"We Accuse (1945)","1h 11min",NA,NA
"Operation Carpetbagger (1945)","1h 12min",NA,NA
"La marine au combat (1945)","1h 25min",NA,NA
