"Name","RunTime","Rating","Votes"
"Submarine Alert (1943)","1h 6min",5.5,267
"Submarine Base (1943)","1h 5min",4.5,154
"Sugata Sanshirô (1943)","1h 19min",6.8,4442
"Suomisen taiteilijat (1943)","1h 35min",5.4,77
"Susume dokuritsuki (1943)","1h 27min",5.8,5
"Sweet Rosie O'Grady (1943)","1h 14min",6.5,281
"Swing Shift Maisie (1943)","1h 27min",6.3,331
"Swing Your Partner (1943)","1h 12min",6.2,8
"Swingtime Johnny (1943)","1h 1min",6.7,22
"Szerencsés flótás (1943)","1h 26min",5.6,14
"Sziámi macska (1943)","1h 27min",7.1,39
"T'amerò sempre (1943)","1h 18min",6.5,26
"Tarzan Triumphs (1943)","1h 16min",6.4,2027
"Tempesta sul golfo (1943)","1h 25min",NA,NA
"Tender Comrade (1943)","1h 42min",6.3,845
"Tenting Tonight on the Old Camp Ground (1943)","1h 2min",6.5,17
"Thank Your Lucky Stars (1943)","2h 7min",7,1598
"Theatre Royal (1943)","1h 41min",6,39
"They Came to Blow Up America (1943)","1h 13min",6.4,188
"They Got Me Covered (1943)","1h 35min",6.8,549
"They Met in the Dark (1943)","1h 35min",6.2,416
"This Is the Army (1943)","2h 1min",5.8,995
"This Land Is Mine (1943)","1h 43min",7.6,2938
"Thousands Cheer (1943)","2h 5min",6.3,927
"Three Hearts for Julia (1943)","1h 23min",5.8,163
"Thumbs Up (1943)","1h 7min",5.6,60
"Thundering Trails (1943)","1h",6.9,58
"Ti conosco mascherina! (1943)","1h 18min",6.6,25
"Tiger Fangs (1943)","59min",4.7,80
"Titanic (1943)","1h 25min",6.2,1395
"Tolle Nacht (1943)","1h 20min",NA,NA
"Tonight We Raid Calais (1943)","1h 10min",6.4,187
"Top Man (1943)","1h 14min",7.2,43
"Tornado (1943)","1h 23min",6.1,90
"Tositarkoituksella (1943)","1h 19min",5.8,51
"Tristi amori (1943)","1h 32min",5.8,9
"Truck Busters (1943)","58min",5.9,77
"True to Life (1943)","1h 34min",6.5,100
"Tuomari Martta (1943)","1h 31min",5.5,32
"Tutta la vita in ventiquattr'ore (1943)","1h 18min",NA,NA
"Two Señoritas from Chicago (1943)","1h 8min",7,14
"Two Tickets to London (1943)","1h 18min",7.3,22
"Tyttö astuu elämään (1943)","1h 31min",6,6
"L'ultima carrozzella (1943)","1h 28min",6.2,97
"Undercover (1943)","1h 20min",6.2,43
"The Underdog (1943)","1h 5min",6.2,26
"Ungt blod (1943)","1h 20min",NA,NA
"The Unknown Guest (1943)","1h 1min",5.8,33
"L'uomo dalla croce (1943)","1h 12min",5.3,210
"Uta-andon (1943)","1h 33min",6.6,122
"Le val d'enfer (1943)","1h 28min",6.6,116
"Valkoiset ruusut (1943)","1h 42min",6.2,125
"La valle del diavolo (1943)","1h 23min",NA,NA
"Varjoja Kannaksella (1943)","1h 28min",4.9,22
"Vi mötte stormen (1943)","1h 17min",6.1,29
"Le voyageur de la Toussaint (1943)","1h 42min",6.5,98
"Victory Through Air Power (1943)","1h 10min",6.5,913
"La vita è bella (1943)","1h 16min",6.4,100
"Vo imya Rodiny (1943)","1h 34min",7.1,46
"Vredens dag (1943)","1h 37min",8.1,9334
"Watch on the Rhine (1943)","1h 54min",7.3,3919
"We Dive at Dawn (1943)","G",6.7,1329
"We've Never Been Licked (1943)","1h 43min",6.1,133
"Der weiße Traum (1943)","1h 33min",6.1,17
"The West Side Kid (1943)","58min",6,18
"West of Texas (1943)","59min",5.7,7
"Western Cyclone (1943)","1h 2min",5.5,76
"What a Woman! (1943)","1h 34min",6.5,288
"What's Buzzin' Cousin? (1943)","1h 15min",6.7,21
"Where Are Your Children? (1943)","1h 13min",5.4,23
"Whistling in Brooklyn (1943)","1h 27min",6.8,606
"White Savage (1943)","1h 16min",6,115
"Wild Horse Rustlers (1943)","58min",5.7,6
"Wild Horse Stampede (1943)","59min",6.2,65
"Wilder Urlaub (1943)","1h 24min",6.9,32
"Wintertime (1943)","1h 22min",6.3,163
"Die Wirtin zum Weißen Röß'l (1943)","1h 35min",5,6
"Wolves of the Range (1943)","1h",6,55
"Women in Bondage (1943)","1h 12min",5.8,80
"Yanks Ahoy (1943)","1h",5.2,61
"Yellow Canary (1943)","1h 34min",6.4,485
"You Can't Beat the Law (1943)","1h 1min",5.4,54
"You're a Lucky Fellow Mr. Smith (1943)","1h 4min",5.8,17
"Young Ideas (1943)","1h 17min",5.6,232
"Young and Willing (1943)","1h 23min",5.7,245
"The Youngest Profession (1943)","1h 22min",6.1,349
"Zenélö malom (1943)","1h 22min",6.7,18
"Zhdi menya (1943)","1h 30min",7.2,95
"Zirkus Renz (1943)","1h 28min",5.6,12
"Zwei glückliche Menschen (1943)","1h 23min",NA,NA
"¡¡Campeones!! (1943)","1h 27min",6.1,15
"Ágrólszakadt úrilány (1943)","1h 38min",5.6,13
"Älskling jag ger mig (1943)","1h 18min",NA,NA
"Éjjeli zene (1943)","1h 30min",4,11
"L'éternel retour (1943)","1h 47min",7.2,506
"Ídolos (1943)","1h 22min",4.7,17
"Örlogsmän (1943)","1h 32min",5.4,24
"The Adventures of a Rookie (1943)","1h 6min",4.6,71
"The Battle of Russia (1943)","1h 23min",7.1,1332
"El boassa (1943)","2h",5.4,18
"The Desert Song (1943)","1h 35min",5.9,258
"Dva boytsa (1943)","1h 20min",7.4,248
"Escape to Danger (1943)","1h 24min",NA,NA
"The Fighting Devil Dogs (1943)","1h 9min",6.1,28
"Higher and Higher (1943)","1h 30min",6,584
"Jane Eyre (1943)","1h 37min",7.5,7995
"Law of the Saddle (1943)","59min",6.4,10
"Lermontov (1943)","1h 25min",7,22
"The Miracle of Morgan's Creek (1943)","1h 38min",7.6,6825
"The Return of the Vampire (1943)","1h 9min",6.2,2041
"Riders of the Deadline (1943)","1h 10min",6.6,169
"Romeo y Julieta (1943)","1h 40min",6.9,174
"Som fallen från skyarna (1943)","1h 26min",3.8,20
"Sophienlund (1943)","1h 32min",7.9,10
"The Spider Woman (1943)","1h 3min",7.1,4198
"The Sultan's Daughter (1943)","1h 4min",5.1,35
"Swing Fever (1943)","1h 19min",6,192
"Swing Out the Blues (1943)","1h 13min",7.5,11
"Vozdushnyy izvozchik (1943)","1h 14min",7.1,58
"There's Something About a Soldier (1943)","1h 21min",5.8,106
"Three Russian Girls (1943)","1h 21min",6.9,14
"Trail of Terror (1943)","1h",7,8
"Tåg 56 (1943)","1h 32min",5.3,27
"Warn That Man (1943)","1h 22min",6,82
"The Woman of the Town (1943)","1h 30min",6.1,150
"San Demetrio London (1943)","1h 44min",6.8,390
"La guerra la gano yo (1943)","1h 11min",7.6,16
"Le baron fantôme (1943)","1h 39min",6.5,89
"Die beiden Schwestern (1943)","1h 34min",5.6,5
"Drama på slottet (1943)","1h 38min",5.8,18
"Møllen (1943)","1h 28min",6.4,7
"Egy szoknya egy nadrág (1943)","1h 24min",7.2,274
"Alt for karrieren (1943)","1h 23min",5.3,7
"Naar man kun er ung (1943)","1h 28min",7.2,8
"Mine kære koner (1943)","1h 30min",7.2,29
"Det ender med bryllup (1943)","1h 33min",5.5,10
"Jeg mødte en morder (1943)","1h 39min",6.1,19
"En pige uden lige (1943)","1h 30min",6.7,6
"Jees ja just (1943)","1h 39min",4.6,38
"Kirkastettu sydän (1943)","1h 39min",4.9,30
"Neiti Tuittupää (1943)","1h 20min",5.7,44
"Synnitön lankeemus (1943)","1h 24min",4.1,34
"Syntynyt terve tyttö (1943)","1h 41min",3.8,18
"Yrjänän emännän synti (1943)","1h 28min",5.4,36
"Erik Ejegods pilgrimsfærd (1943)","1h 26min",6,7
"L'inévitable M. Dubois (1943)","1h 39min",6.8,12
"Jómadár (1943)","1h 30min",6.8,12
"Fény és árnyék (1943)","1h 39min",7.2,26
"Die goldene Spinne (1943)","1h 28min",6.5,20
"Die kluge Marianne (1943)","1h 33min",5.8,9
"Silver Skates (1943)","1h 18min",5.9,62
"The Boy from Stalingrad (1943)","1h 9min",6.5,28
"Die schwache Stunde (1943)","1h 17min",NA,NA
"Battle for Music (1943)","1h 14min",7.5,8
"Makacs Kata (1943)","1h 11min",7.5,28
"Wings Over the Pacific (1943)","1h",4.5,61
"Deadlock (1943)","59min",NA,NA
"Marching On! (1943)","1h 23min",4.6,26
"Miehen vankina (1943)","1h 20min",NA,NA
"Varuskunnan 'pikku' morsian (1943)","1h 25min",NA,NA
"Canto a las Américas (1943)","1h 22min",NA,NA
"Du gehörst zu mir (1943)","1h 29min",NA,NA
"Morenita clara (1943)","1h 44min",7.7,7
"Tahiti Honey (1943)","1h 8min",6.7,42
"Pierre et Jean (1943)","1h 12min",6.6,39
"La cavalcade des heures (1943)","1h 39min",6.8,19
"Le soleil de minuit (1943)","1h 28min",5.9,9
"Besatzung Dora (1943)","1h 31min",7.3,43
"Je suis avec toi (1943)","1h 35min",6.2,16
"Les mystères de Paris (1943)","1h 29min",6.5,60
"Au bonheur des dames (1943)","1h 28min",6.8,118
"L'homme de Londres (1943)","1h 38min",6.9,67
"Krishna Prema (1943)","3h 4min",NA,NA
"Mahatma Vidur (1943)","2h 35min",NA,NA
"Tonelli (1943)","1h 35min",NA,NA
"Heten mint a gonoszok (1943)","1h 33min",5,6
"Ram Rajya (1943)","2h 24min",7.3,19
"La valse blanche (1943)","1h 40min",3.6,7
"Un seul amour (1943)","1h 41min",6,20
"Wapas (1943)","2h 2min",NA,NA
"Picpus (1943)","1h 35min",5.9,78
"La vispa Teresa (1943)","1h 24min",6.9,51
"Le colonel Chabert (1943)","1h 42min",7.3,95
"I'll Walk Beside You (1943)","1h 28min",5.3,16
"The Dummy Talks (1943)","1h 25min",5.5,92
"Mahlia la métisse (1943)","1h 33min",NA,NA
"Barbora Hlavsová (1943)","1h 29min",8.3,15
"Experiment (1943)","1h 44min",6.3,7
"L'escalier sans fin (1943)","1h 40min",NA,NA
"The Butler's Dilemma (1943)","1h 23min",5.1,60
"Happidrome (1943)","1h 27min",5.9,24
"Somewhere in Civvies (1943)","1h 27min",4.5,17
"Up with the Lark (1943)","1h 23min",5.9,35
"When We Are Married (1943)","1h 38min",6,5
"Confessions of a Vice Baron (1943)","59min",5.2,48
"El rebelde (Romance de antaño) (1943)","1h 58min",6.2,16
"Tierra de pasiones (1943)","1h 41min",6.2,16
"El espejo (1943)","1h 20min",NA,NA
"La hija del ministro (1943)","1h 17min",6.9,8
"Stastnou cestu (1943)","1h 33min",7.2,37
"The Fighting Buckaroo (1943)","58min",6,16
"Capitán Veneno (1943)","1h 30min",NA,NA
"Carmen (1943)","1h 36min",7,16
"Casa de muñecas (1943)","1h 35min",5.8,16
"Le chant de l'exilé (1943)","1h 30min",7,21
"Cándida la mujer del año (1943)","1h 13min",6.4,8
"Eclipse de sol (1943)","1h 24min",7.3,14
"Luisito (1943)","1h 28min",6.3,6
"Mon amour est près de toi (1943)","1h 29min",6.7,19
"Le soleil a toujours raison (1943)","1h 28min",7,23
"La suerte llama tres veces (1943)","1h 20min",7.6,11
"Après l'orage (1943)","1h 30min",6,7
"Arlette et l'amour (1943)","1h 44min",NA,NA
"No matarás (1943)","1h 55min",6.1,35
"Entra na Farra (1943)","1h 35min",NA,NA
"Pasión imposible (1943)","1h 33min",6.6,5
"La piel de Zapa (1943)","1h 42min",6.3,20
"Samba em Berlim (1943)","1h 25min",NA,NA
"Valle negro (1943)","1h 30min",7,5
"Moleque Tião (1943)","1h 18min",6.9,7
"Let's Have Fun (1943)","1h 7min",5.6,5
"Sayon no kane (1943)","1h 15min",6.7,20
"Dieciséis años (1943)","1h 8min",6.2,21
"Safo historia de una pasión (1943)","1h 38min",7.4,59
"Todo un hombre (1943)","1h 34min",7.5,12
"Adrien (1943)","1h 20min",5.5,30
"La bonne étoile (1943)","1h 30min",6.2,13
"Ne le criez pas sur les toits (1943)","1h 39min",6.9,12
"Cuando florezca el naranjo (1943)","1h 15min",5.6,7
"Vingt-cinq ans de bonheur (1943)","1h 20min",NA,NA
"À la Belle frégate (1943)","1h 24min",7.3,9
"Le camion blanc (1943)","1h 52min",6.8,19
"Les ailes blanches (1943)","1h 33min",NA,NA
"Le brigand gentilhomme (1943)","1h 38min",6.4,8
"Coup de feu dans la nuit (1943)","1h 27min",NA,NA
"Los hombres las prefieren viudas (1943)","1h 2min",NA,NA
"Le loup des Malveneur (1943)","1h 39min",5.8,67
"Retour de flamme (1943)","1h 42min",NA,NA
"Adémaï bandit d'honneur (1943)","1h 27min",4.7,9
"Fou d'amour (1943)","1h 25min",NA,NA
"Frontera Sur (1943)","1h 5min",NA,NA
"Marie-Martine (1943)","1h 43min",7.1,67
"Oro en la mano (1943)","1h 40min",6.4,5
"Feu Nicolas (1943)","1h 38min",NA,NA
"Le mistral (1943)","1h 15min",NA,NA
"L'auberge de l'abîme (1943)","1h 39min",NA,NA
"Finance noire (1943)","1h 24min",NA,NA
"Jeannou (1943)","1h 41min",5.5,13
"Madame et le mort (1943)","1h 43min",5.8,5
"Mermoz (1943)","1h 40min",7.8,10
"Port d'attache (1943)","1h 31min",6.2,8
"To dromaki tou Paradeisou (1943)","1h 15min",NA,NA
"La calle Corrientes (1943)","1h 31min",NA,NA
"Malaria (1943)","1h 30min",7,6
"Manouche (1943)","1h 35min",NA,NA
"Caminho do Céu (1943)","1h 38min",NA,NA
"La grande marnière (1943)","1h 32min",5,5
"Los ojos más lindos del mundo (1943)","1h 29min",8.4,7
"Les Roquevillard (1943)","1h 35min",6.8,14
"El sillón y la gran duquesa (1943)","1h 2min",7.6,14
"Allá en el trapiche (1943)","1h 25min",5.7,6
"Tres hombres del río (1943)","1h 33min",7.7,7
"Maravilla del toreo (1943)","1h 45min",NA,NA
"Santa (1943)","1h 51min",7.5,53
"Zíznivé mládí (1943)","1h 22min",NA,NA
"Gli assi della risata (1943)","1h 25min",4.6,5
"Juvenilia (1943)","1h 44min",7,8
"Qiu Haitang (1943)","3h 22min",NA,NA
"Vautrin (1943)","2h",6.9,39
"L'honorable Catherine (1943)","1h 39min",6.5,48
"Une femme dans la nuit (1943)","1h 45min",NA,NA
"Donne-moi tes yeux (1943)","1h 41min",7.4,72
"Il treno crociato (1943)","1h 25min",7.6,18
"Tansen (1943)","2h 2min",7.5,24
"Zamindar (1943)","2h 46min",3.3,6
"Marai no tora (1943)","1h 26min",7,8
"La ferme aux loups (1943)","1h 29min",6,45
"El hombre de la máscara de hierro (1943)","1h 56min",6,8
"Tentación (1943)","1h 29min",NA,NA
"Yolanda (1943)","1h 46min",NA,NA
"Mademoiselle Béatrice (1943)","1h 33min",5.8,5
"Germanin - Die Geschichte einer kolonialen Tat (1943)","1h 32min",6.1,24
"Schweik's New Adventures (1943)","1h 24min",6.2,19
"Close Quarters (1943)","1h 15min",7.3,7
"¡Qué lindo es Michoacán! (1943)","1h 52min",6.4,10
"El padre Morelos (1943)","1h 48min",4.5,10
"Ctrnáctý u stolu (1943)","1h 25min",7,19
"Najma (1943)","2h 1min",7.5,30
"Taqdeer (1943)","1h 53min",6.6,14
"Espionaje en el golfo (1943)","1h 35min",5.8,9
"Lo que sólo el hombre puede sufrir (1943)","1h 41min",NA,NA
"La posada sangrienta (1943)","1h 9min",5.7,7
"Qué hombre tan simpático (1943)","1h 44min",6.9,25
"Adiós juventud (1943)","2h 6min",NA,NA
"Una carta de amor (1943)","1h 57min",7.7,60
"De Nueva York a Huipanguillo (1943)","1h 35min",NA,NA
"La hija del cielo (1943)","1h 32min",NA,NA
"Tormenta en la cumbre (1943)","1h 30min",5,5
"Tres hermanos (1943)","1h 27min",NA,NA
"I foni tis kardias (1943)","1h 19min",7.2,66
"Jogajog (1943)","2h",NA,NA
"Floh im Ohr (1943)","1h 13min",NA,NA
"Späte Liebe (1943)","1h 37min",7.2,12
"Voyage sans espoir (1943)","1h 29min",6.8,100
"Fritze Bollmann wollte angeln (1943)","1h 25min",5.9,10
"Megálmodtalak (1943)","1h 20min",6,9
"Der Unendliche Weg (1943)","1h 36min",NA,NA
"Prithvi Vallabh (1943)","2h 1min",7.8,26
"Samadhan (1943)","2h",NA,NA
"Sahar Thekey Durey (1943)","2h 1min",NA,NA
"Zlaté dno (1943)","1h 29min",7.8,54
"Bláhový sen (1943)","1h 43min",6.1,9
"Ahen senso (1943)","1h 55min",7.7,7
"Hanako-san (1943)","1h 11min",6.5,8
"Is kidev dabrundeba (1943)","1h 25min",NA,NA
"Kapetan Skorpios (1943)","1h 15min",NA,NA
"Satya Harishchandra (1943)","1h 59min",7.4,8
"Wakaki hi no yorokobi (1943)","1h 1min",3.3,7
"Bhakta Potana (1943)","3h 6min",7.8,25
"Magia i tsigana (1943)","1h 10min",NA,NA
"Cleobatra (1943)","1h 45min",3.4,5
"Lucrèce (1943)","1h 33min",4.9,16
"Silent Witness (1943)","1h 2min",7.3,10
"I thyella perase (1943)","1h 15min",NA,NA
"Jeg gik mig ud en sommerdag (1943)","1h 5min",NA,NA
"Las sorpresas del divorcio (1943)","1h 8min",NA,NA
"Bôrô no kesshitai (1943)","1h 35min",6.9,8
"Doroga k zvyozdam (1943)","1h 1min",5.1,15
"Un atardecer de amor (1943)","1h 5min",NA,NA
"Casi un sueño (1943)","1h 14min",NA,NA
"Naukar (1943)","2h 1min",NA,NA
"Prints i nishchiy (1943)","1h 21min",6.3,29
"Wakaki sugata (1943)","1h 21min",NA,NA
"Otoko (1943)","1h 24min",NA,NA
"Iva samodiva (1943)","1h 1min",NA,NA
"Kaigun (1943)","2h 12min",6,5
"Kaizokuki futtobu (1943)","1h 21min",NA,NA
"Házassággal kezdödik (1943)","1h 21min",7.6,15
"Kerek Ferkó (1943)","1h 34min",6.2,12
"Sári bíró (1943)","1h 17min",5.3,7
"A '28-as' (1943)","1h 9min",2.5,6
"Anyámasszony katonája (1943)","1h 30min",NA,NA
"Nemes Rózsa (1943)","1h 19min",7.3,19
"Yu jia nu (1943)","1h 46min",5.8,9
"Przez lzy do szczescia (1943)","1h 25min",6.2,13
"Riben jiandie (1943)","1h 30min",NA,NA
"Le comte de Monte Cristo 2ème époque: Le châtiment (1943)","1h 30min",7,89
"Féltékenység (1943)","1h 22min",7.4,5
"La que murió de amor (1943)","1h 12min",NA,NA
"Jim et Jo détectives (1943)","1h 30min",NA,NA
"Podvodnaya lodka T-9 (1943)","1h 8min",6.4,16
"A Welcome to Britain (1943)","1h",7.2,77
"Joseonhaehyeob (1943)","1h 15min",5.9,10
"Michelangelo (1943)","1h 29min",NA,NA
"Down Melody Lane (1943)","1h",NA,NA
"Tekiki kûshû (1943)","1h 28min",NA,NA
"Rodnye berega (1943)","58min",5.1,9
"Sivakavi (1943)","3h 32min",NA,NA
"Neppû (1943)","1h 41min",NA,NA
"Kessen no ôzora e (1943)","1h 29min",5.6,17
"Asagiri gunka (1943)","1h 21min",NA,NA
"Rôkyoku chûshingura (1943)","1h 13min",NA,NA
"Mangama Sabatham (1943)","1h",NA,NA
"Kaisen no zenya (1943)","1h 47min",NA,NA
