"Name","RunTime","Rating","Votes"
"The Exploits of the Emden (1928)","1h 3min",NA,NA
"Khaspush (1928)","1h 15min",5.9,23
"The Bantam Cowboy (1928)","1h",NA,NA
"Historia de la revolución mexicana (1928)","1h 30min",NA,NA
"El secreto de la abuela (1928)","1h 15min",NA,NA
"Die kleine Sklavin (1928)","1h 20min",NA,NA
"Der alte Fritz - 2. Ausklang (1928)","2h 35min",6.8,12
"Die Carmen von St. Pauli (1928)","1h 54min",6.9,13
"Flitterwochen (1928)","1h 30min",NA,NA
"Siliva Zulu: Storia Negra in 5 Parti (1928)","1h 4min",6.8,10
"Shimizu Jirochô - Gikyôhen (1928)","2h 41min",NA,NA
"Khabu (1928)","1h 8min",NA,NA
"Przeznaczenie (1928)","1h 16min",NA,NA
"Kurama Tengu (1928)","1h 11min",7.4,46
"Niewolnicy zycia. Za grzechy ojców (1928)","1h 8min",NA,NA
"Troye (1928)","1h 10min",NA,NA
"Za monastyrskoyu bramoyu (1928)","58min",NA,NA
"Der Geliebte seiner Frau (1928)","1h 4min",NA,NA
"All's Fair in Love (1928)","1h 13min",NA,NA
"Houp-La! (1928)","1h 22min",NA,NA
"Henny Porten - Leben und Laufbahn einer Filmkünstlerin (1928)","1h 13min",NA,NA
"Vasylyna (1927)","1h 12min",NA,NA
"La undicesima Olympiade di Amsterdam (Spedizione di Guelfo Civinini) (1928)","4h 10min",5.9,14
"Die Frau von gestern und morgen (1928)","1h 41min",NA,NA
"Vanka i 'Mstitel' (1928)","1h 5min",6.3,12
"Gilan qizi (1928)","1h 12min",4.8,6
"The IX Olympiad in Amsterdam (1928)","4h 11min",6,39
"Zabraveniqt Sliven (1928)","1h 10min",NA,NA
"Podvig vo l'dah (1928)","1h 11min",NA,NA
"Sei ka ja ka (1928)","1h",NA,NA
"Za ceskoslovenský stát (1928)","1h 37min",NA,NA
